Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
1,New Delhi,77.1716576,28.6929381,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,1,3.2,74
1,New Delhi,77.2073832,28.5598243,South Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1204429,28.6480613,"North Indian, Italian, Chinese",1300,Indian Rupees(Rs.),No,No,3,4.2,289
1,New Delhi,77.2687116,28.5613894,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,2,2.9,4
216,Athens,-83.38728,33.937502,Bar Food,10,Dollar($),No,No,1,4.4,546
1,New Delhi,77.1795201,28.6965128,"Chinese, Italian, North Indian",1300,Indian Rupees(Rs.),Yes,Yes,3,3.9,492
1,New Delhi,77.31827103,28.67126826,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2487324,28.5852629,Mughlai,300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1679732,28.5882237,"Cafe, Continental, North Indian, Chinese, Mexican",700,Indian Rupees(Rs.),No,Yes,2,4,107
1,New Delhi,77.2887963,28.6777524,North Indian,200,Indian Rupees(Rs.),No,No,1,3,14
1,Faridabad,77.3217184,28.3950296,Pizza,600,Indian Rupees(Rs.),No,No,2,2.7,35
1,New Delhi,77.2222225,28.5910546,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,3,3.8,194
1,Puducherry,79.83575556,11.93315278,"North Indian, Seafood, South Indian, Italian",1500,Indian Rupees(Rs.),No,No,4,3.8,192
1,New Delhi,77.2761595,28.6305918,"Chinese, Continental, Mexican",500,Indian Rupees(Rs.),No,No,2,2.8,14
1,Noida,77.5079254,28.4642665,Cafe,300,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.1151402,28.6488107,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.181974,28.5222793,Cafe,350,Indian Rupees(Rs.),No,No,1,3.1,14
191,Colombo,79.85292778,6.904580556,"American, Fast Food, Steak, Beverages",3000,Sri Lankan Rupee(LKR),No,No,3,4.2,286
1,Noida,77.3376836,28.5644063,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.9,7
1,Aurangabad,75.3671268,19.8755223,"North Indian, South Indian",350,Indian Rupees(Rs.),No,No,2,3.4,46
1,Noida,77.321597,28.565014,Cafe,700,Indian Rupees(Rs.),No,No,2,4,59
1,New Delhi,77.2066539,28.6779587,"Chinese, Bakery",200,Indian Rupees(Rs.),No,No,1,3.6,62
1,New Delhi,77.220848,28.671114,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.1,6
1,New Delhi,77.12029751,28.66690979,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.1,8
1,New Delhi,77.13377662,28.6706461,"Fast Food, Beverages",550,Indian Rupees(Rs.),No,Yes,2,3.6,68
1,Noida,77.3678243,28.5574263,"Bakery, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.1,7
1,Noida,77.37565689,28.52998373,"Continental, Mexican, Italian",450,Indian Rupees(Rs.),No,Yes,1,3.6,111
1,New Delhi,77.24570923,28.55801293,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,2,3.3,19
1,New Delhi,77.0971137,28.636187,North Indian,250,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.38531,28.625608,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,Yes,2,2.6,4
1,Noida,77.3394417,28.5791986,North Indian,600,Indian Rupees(Rs.),No,No,2,2.7,20
1,New Delhi,77.16408022,28.55750937,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,3,3.1,161
1,New Delhi,77.0976322,28.6309971,North Indian,300,Indian Rupees(Rs.),No,No,1,3.3,14
1,Mysore,76.62616667,12.32399444,"North Indian, Chinese, South Indian",400,Indian Rupees(Rs.),No,No,2,3.5,214
1,Noida,77.3535737,28.5743001,Pizza,600,Indian Rupees(Rs.),No,Yes,2,2.3,8
1,Noida,77.3551543,28.6218907,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2843782,28.6579219,Mithai,100,Indian Rupees(Rs.),No,No,1,3.4,15
1,New Delhi,77.1495499,28.6941293,"Cafe, Chinese",600,Indian Rupees(Rs.),No,No,2,3.4,60
1,Kochi,76.31001944,10.02804722,Kerala,350,Indian Rupees(Rs.),No,No,1,3.8,281
1,New Delhi,77.2225074,28.6315156,"North Indian, Chinese, Italian, Continental",1500,Indian Rupees(Rs.),Yes,No,3,4.1,492
1,New Delhi,77.2203223,28.6976361,"South Indian, Chinese",150,Indian Rupees(Rs.),No,No,1,3,14
1,New Delhi,77.2964641,28.6427202,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,2.5,84
216,Tampa Bay,-82.451041,27.993645,"International, Italian, Southern",40,Dollar($),No,No,3,4.8,1715
1,Faridabad,77.2847168,28.4609545,Mediterranean,500,Indian Rupees(Rs.),No,No,2,0,3
1,New Delhi,77.1202741,28.648007,"European, Chinese, North Indian, Italian",2200,Indian Rupees(Rs.),Yes,No,4,3.9,404
1,Noida,0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.6,19
1,New Delhi,77.3009259,28.6199149,"Street Food, North Indian",250,Indian Rupees(Rs.),No,No,1,2.8,8
1,New Delhi,77.1683327,28.5879893,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.7,193
1,Noida,77.3378653,28.5845728,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,Yes,2,3.1,16
214,Abu Dhabi,54.36615754,24.48277094,"Filipino, Japanese, Asian",100,Emirati Diram(AED),No,Yes,3,4.5,162
1,New Delhi,77.1730688,28.6872543,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.15246,28.538993,"North Indian, Continental, Asian",3200,Indian Rupees(Rs.),Yes,No,4,3.6,97
1,New Delhi,77.25814059,28.53444508,"Ice Cream, Desserts, North Indian, Street Food",200,Indian Rupees(Rs.),No,No,1,3.8,71
1,New Delhi,77.29213391,28.52182344,North Indian,500,Indian Rupees(Rs.),No,No,2,0,2
1,New Delhi,77.0819105,28.6003471,Chinese,200,Indian Rupees(Rs.),No,No,1,0,2
1,Kanpur,80.34279578,26.47498638,"Cafe, Continental, Desserts, Ice Cream, Italian, Beverages",0,Indian Rupees(Rs.),No,No,1,3.9,127
1,New Delhi,77.2850964,28.6822697,"Street Food, North Indian",300,Indian Rupees(Rs.),No,No,1,0,3
1,Noida,77.361455,28.569307,Tea,200,Indian Rupees(Rs.),No,Yes,1,0,2
1,New Delhi,77.25624796,28.52800925,South Indian,250,Indian Rupees(Rs.),No,No,1,2.9,10
1,New Delhi,77.158043,28.6920346,Fast Food,300,Indian Rupees(Rs.),No,No,1,3.4,32
1,New Delhi,77.2885264,28.5003643,North Indian,300,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0714665,28.5096403,Chinese,600,Indian Rupees(Rs.),No,No,2,2.9,5
1,Gurgaon,77.0951644,28.4897671,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,1,2.7,22
1,Noida,77.3617829,28.5704559,"Mughlai, Biryani",700,Indian Rupees(Rs.),No,Yes,2,4.1,126
1,New Delhi,77.1243368,28.7114472,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.8,56
1,New Delhi,77.306742,28.6595377,Healthy Food,350,Indian Rupees(Rs.),No,Yes,1,3.5,42
1,New Delhi,77.1359778,28.6836909,"North Indian, Mithai, South Indian, Street Food, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.4,37
1,New Delhi,0,0,North Indian,500,Indian Rupees(Rs.),No,No,2,0,2
1,Faridabad,77.3409272,28.4081056,"North Indian, Chinese, Raw Meats",450,Indian Rupees(Rs.),No,No,1,3,8
216,Dalton,-84.9396931,34.5251331,"American, BBQ, Southern",25,Dollar($),No,No,2,3.7,38
1,New Delhi,77.2192738,28.5276895,"North Indian, Chinese, Italian",1300,Indian Rupees(Rs.),Yes,Yes,3,3.3,118
1,Noida,0,0,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,1,0,1
1,Gurgaon,77.0516126,28.5048386,"Chinese, Fast Food, North Indian",250,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.24246509,28.57534897,North Indian,100,Indian Rupees(Rs.),No,Yes,1,2.6,10
1,Gurgaon,77.0993432,28.4472358,"Bakery, Desserts, Beverages",500,Indian Rupees(Rs.),No,Yes,2,4.1,227
1,New Delhi,77.258148,28.54013,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,1,3.2,17
1,New Delhi,77.1527715,28.6927868,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,3,3.3,165
216,Tampa Bay,-82.638843,27.816848,"Breakfast, Mexican",40,Dollar($),No,No,3,4.5,1203
1,New Delhi,77.2398417,28.5703451,"North Indian, South Indian, Chinese",550,Indian Rupees(Rs.),No,No,2,3.8,63
1,Gurgaon,77.0817637,28.4672902,"North Indian, Chinese, Fast Food",700,Indian Rupees(Rs.),No,Yes,2,3.3,129
1,New Delhi,77.1988564,28.50556607,"Mithai, Chinese",200,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.3243117,28.57015824,"Italian, Pizza",600,Indian Rupees(Rs.),No,Yes,2,3.3,97
1,New Delhi,77.1359944,28.7124394,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2938388,28.6413119,North Indian,150,Indian Rupees(Rs.),No,No,1,3.2,18
1,New Delhi,77.1064741,28.6423346,Fast Food,100,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1204704,28.6307568,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0,3
216,Boise,-116.193409,43.610279,"American, Burger",10,Dollar($),No,No,1,4.4,823
1,New Delhi,77.269169,28.562686,North Indian,450,Indian Rupees(Rs.),No,No,1,3,11
1,Noida,77.32406242,28.57151907,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,3,2.6,19
1,New Delhi,77.2907846,28.640916,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,0,0,North Indian,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.25938,28.537766,Biryani,600,Indian Rupees(Rs.),No,Yes,2,3.6,30
1,Gurgaon,77.0997223,28.4656305,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,2,3.3,64
1,Noida,77.32373536,28.5684245,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,3,3.6,415
216,Dubuque,-90.6499328,42.5124724,Seafood,25,Dollar($),No,No,2,3.3,40
1,New Delhi,77.1064258,28.6426643,Pizza,800,Indian Rupees(Rs.),No,No,2,3.2,69
1,New Delhi,77.2183326,28.6333676,"Bakery, Fast Food, Desserts",400,Indian Rupees(Rs.),No,No,1,4.3,3591
1,New Delhi,77.25677937,28.54172876,"Thai, Chinese, Seafood",800,Indian Rupees(Rs.),No,Yes,2,3.1,70
1,New Delhi,77.27884457,28.56720015,Bakery,200,Indian Rupees(Rs.),No,No,1,0,0
208,Ankara,32.85986667,39.91914444,"Kebab, Turkish Pizza",100,Turkish Lira(TL),No,No,3,4.2,103
1,New Delhi,77.21950337,28.53013602,"North Indian, European, Chinese",2100,Indian Rupees(Rs.),Yes,No,4,3.4,570
1,Lucknow,80.947029,26.834638,"Cafe, Fast Food",700,Indian Rupees(Rs.),No,No,2,4,587
1,New Delhi,77.1409215,28.6594485,Fast Food,200,Indian Rupees(Rs.),No,Yes,1,3.7,39
1,New Delhi,76.9853771,28.6095844,"Chinese, Bakery",250,Indian Rupees(Rs.),No,No,1,0,0
1,Faridabad,77.3275764,28.4103725,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,2.7,43
1,Noida,77.3254169,28.5664384,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,2,3.5,53
1,New Delhi,77.1362918,28.6220182,Chinese,400,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0923077,28.4799845,"Continental, North Indian",2500,Indian Rupees(Rs.),Yes,No,4,3.3,57
1,New Delhi,77.1901224,28.7059465,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.6,122
1,New Delhi,77.1359778,28.7124335,Italian,300,Indian Rupees(Rs.),No,No,1,0,0
216,Athens,-83.373596,33.958112,"American, Italian, Pizza",25,Dollar($),No,No,2,4,353
1,New Delhi,77.0662951,28.6801056,Bakery,100,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2426617,28.5323086,North Indian,1100,Indian Rupees(Rs.),Yes,Yes,3,3.7,487
1,New Delhi,77.1203589,28.6395034,Ice Cream,100,Indian Rupees(Rs.),No,No,1,3.1,5
1,Noida,77.3798644,28.6076509,North Indian,500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.2246182,28.6051487,Chinese,5500,Indian Rupees(Rs.),Yes,No,4,4,398
1,New Delhi,77.2368331,28.5484106,Ice Cream,300,Indian Rupees(Rs.),No,Yes,1,3.6,56
1,New Delhi,77.16458414,28.55775173,"Street Food, North Indian",200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.0881834,28.6733616,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,2.1,45
1,New Delhi,77.1114205,28.6491173,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1779027,28.5644842,North Indian,150,Indian Rupees(Rs.),No,No,1,3,5
216,Albany,-84.1759,31.5882,,0,Dollar($),No,No,1,3.4,36
1,Noida,77.32827835,28.57456872,Chinese,400,Indian Rupees(Rs.),No,No,1,3,6
1,Noida,77.3620447,28.5703164,Chinese,1300,Indian Rupees(Rs.),No,Yes,3,2.5,252
1,Gurgaon,0,0,"North Indian, Mughlai, Seafood",800,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.21406352,28.64601747,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,2,2.9,11
1,New Delhi,77.2297998,28.6080483,North Indian,1500,Indian Rupees(Rs.),Yes,No,3,4.1,1157
1,New Delhi,77.2821,28.65905,North Indian,150,Indian Rupees(Rs.),No,No,1,2.9,4
1,New Delhi,77.1551985,28.5417053,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.2,458
216,Gainesville,-83.9858,34.5318,,40,Dollar($),No,No,3,3.9,209
1,New Delhi,77.25142501,28.55597567,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,2,3.2,21
1,Gurgaon,77.0839219,28.4597873,"Chinese, Thai",500,Indian Rupees(Rs.),No,Yes,2,3.6,369
1,New Delhi,77.2282559,28.7016678,"Tibetan, Chinese, North Indian",600,Indian Rupees(Rs.),No,No,2,0,1
1,New Delhi,77.2093928,28.5780214,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.1,5
1,New Delhi,77.1677396,28.5880523,"Cafe, Continental, Italian, Chinese",550,Indian Rupees(Rs.),No,No,2,3.6,83
1,New Delhi,77.2862848,28.6368649,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,2.4,117
1,New Delhi,77.1990168,28.5604954,North Indian,400,Indian Rupees(Rs.),No,No,1,0,2
1,Bhubaneshwar,85.81112333,20.34314407,Cafe,400,Indian Rupees(Rs.),No,No,1,4,197
208,Ankara,32.776255,39.908957,Cafe,70,Turkish Lira(TL),No,No,3,4.2,79
1,New Delhi,77.29282122,28.66869015,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0,3
1,Nashik,73.76504313,20.0037341,Mughlai,500,Indian Rupees(Rs.),No,No,3,3.7,162
1,New Delhi,77.190347,28.5265467,"Fast Food, Chinese",200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.3070793,28.6520694,"North Indian, Mughlai, Chinese, Continental",1300,Indian Rupees(Rs.),No,Yes,3,3.2,177
1,Gurgaon,77.1340452,28.43675,Cafe,650,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.1853604,28.7093409,Bakery,300,Indian Rupees(Rs.),No,No,1,0,3
1,Gurgaon,77.09313076,28.47580623,"Cafe, Tea",400,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.2522346,28.5485744,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,1,3,27
1,New Delhi,77.1606287,28.4949478,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.1020406,28.4718823,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,2.8,16
1,New Delhi,77.2018467,28.5608102,Mexican,700,Indian Rupees(Rs.),No,No,2,3.4,14
1,New Delhi,77.1717215,28.556875,Chinese,400,Indian Rupees(Rs.),No,No,1,2.9,20
1,Noida,77.3715165,28.5164422,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.24355239,28.57387443,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.32792842,28.69405251,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,3.2,10
1,New Delhi,77.2337795,28.5500924,"Bakery, Desserts",500,Indian Rupees(Rs.),No,Yes,2,3.8,51
1,New Delhi,77.2076069,28.69846,Mughlai,400,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0826144,28.4840963,Street Food,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1227629,28.6417517,"Bakery, Desserts, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.9,170
1,New Delhi,77.1853155,28.7092918,Chinese,400,Indian Rupees(Rs.),No,No,1,2.7,9
216,Waterloo,-92.339721,42.494908,American,40,Dollar($),No,No,3,3.6,86
1,Noida,77.3623312,28.5956935,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.3,23
1,New Delhi,77.19804244,28.53839431,Pizza,300,Indian Rupees(Rs.),No,Yes,1,3.7,66
1,New Delhi,77.2298726,28.5744159,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,1,3.3,29
1,New Delhi,77.24970538,28.55546709,North Indian,250,Indian Rupees(Rs.),No,No,1,2.7,21
208,Stanbul,29.02280476,40.98970497,Restaurant Cafe,80,Turkish Lira(TL),No,No,3,3.7,506
1,New Delhi,77.1851848,28.6416314,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,2,3.5,26
1,Noida,0,0,Bakery,700,Indian Rupees(Rs.),No,No,2,0,2
1,New Delhi,0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3.1,9
1,New Delhi,77.2024756,28.5565678,Ice Cream,300,Indian Rupees(Rs.),No,Yes,1,2.9,9
189,Pretoria,28.25643333,-25.76973333,"Street Food, Burger, American, Finger Food, German",200,Rand(R),No,No,3,4.4,301
1,Noida,77.32529875,28.57066881,"North Indian, Chinese",2000,Indian Rupees(Rs.),Yes,No,4,2.4,103
1,New Delhi,77.0820832,28.6296625,Fast Food,350,Indian Rupees(Rs.),No,Yes,1,3.8,212
216,Albany,-84.212,31.6104,Chinese,10,Dollar($),No,No,1,3.8,153
1,Gurgaon,77.1018159,28.4713676,"Healthy Food, North Indian, Beverages",500,Indian Rupees(Rs.),No,No,2,3.7,25
1,New Delhi,77.1718481,28.5566063,Tibetan,300,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.4132229,28.5075273,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,1,2.8,8
1,New Delhi,77.20718265,28.52332287,"North Indian, Chinese, Mexican, Italian, Thai, Lebanese",1400,Indian Rupees(Rs.),Yes,Yes,3,4.4,317
1,Gurgaon,77.0678878,28.4685801,"American, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.7,241
1,New Delhi,77.1502689,28.6907955,"North Indian, Chinese, Italian, Mexican, Lebanese",1650,Indian Rupees(Rs.),No,No,3,4,537
1,Noida,0,0,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,1,0,0
1,Puducherry,79.8348,11.93036667,Cafe,550,Indian Rupees(Rs.),No,No,3,3.8,495
1,Gurgaon,77.0673441,28.4907223,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3385357,28.5545389,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,2,3.7,47
1,New Delhi,77.3022802,28.657631,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.4,77
1,New Delhi,0,0,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1682117,28.5020291,North Indian,250,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1728257,28.5734538,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,1,2.6,53
1,New Delhi,77.1090147,28.6350391,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1701447,28.6448457,"Seafood, Chinese",1100,Indian Rupees(Rs.),Yes,Yes,3,3.7,241
1,New Delhi,77.1053224,28.6401715,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,1,2.9,8
1,Gurgaon,77.063417,28.4681254,"Chinese, Continental, North Indian, Mexican",2100,Indian Rupees(Rs.),No,No,4,4.1,569
1,New Delhi,77.2025654,28.5572038,Bakery,500,Indian Rupees(Rs.),No,No,2,0,2
1,New Delhi,77.2935856,28.6088911,Chinese,300,Indian Rupees(Rs.),No,Yes,1,2.4,36
216,Augusta,-82.126161,33.532249,Vietnamese,10,Dollar($),No,No,1,4.1,270
1,Bhopal,77.429989,23.232357,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,3,4,257
1,New Delhi,77.2450727,28.5830716,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,2.8,15
1,New Delhi,77.2121775,28.7064006,Fast Food,300,Indian Rupees(Rs.),No,No,1,3,4
1,New Delhi,77.13436034,28.67114118,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.2,112
1,Noida,0,0,Biryani,400,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0413756,28.4167026,"Lebanese, North Indian",1500,Indian Rupees(Rs.),Yes,Yes,3,3.4,165
1,New Delhi,77.0569043,28.621959,North Indian,200,Indian Rupees(Rs.),No,No,1,2.9,7
1,New Delhi,77.2057664,28.5574296,Cafe,300,Indian Rupees(Rs.),No,No,1,3.6,42
1,New Delhi,77.1374915,28.6546474,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,2.6,67
215,London,-0.143259,51.508811,"Japanese, Sushi",100,Pounds(?œ),Yes,No,4,4.4,311
1,New Delhi,77.2284355,28.5740102,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,2,2.4,35
1,Faridabad,77.2983871,28.4376977,"Fast Food, Chinese",700,Indian Rupees(Rs.),No,No,2,3.2,47
1,Gurgaon,77.0888677,28.4616072,"Cafe, Continental, Italian, Pizza",1300,Indian Rupees(Rs.),Yes,Yes,3,4.1,255
1,New Delhi,77.2070566,28.5233853,Lebanese,450,Indian Rupees(Rs.),No,No,1,3.7,223
1,Noida,77.3522612,28.5615785,"Continental, Mexican, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.5,29
1,New Delhi,77.1210744,28.646717,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,1,3.6,120
1,New Delhi,77.1622219,28.5921535,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,1,3.2,4
1,New Delhi,77.1690516,28.5885957,Cafe,300,Indian Rupees(Rs.),No,No,1,3.9,142
1,Coimbatore,76.95173611,11.00668611,"South Indian, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,2,4.3,225
1,New Delhi,77.2412786,28.5793555,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,1,3.1,9
1,New Delhi,77.1396116,28.6562368,"Seafood, North Indian",700,Indian Rupees(Rs.),No,No,2,3.6,99
1,New Delhi,77.31136166,28.59819588,Bakery,200,Indian Rupees(Rs.),No,No,1,3,4
1,New Delhi,77.1682791,28.5532273,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,2,3.7,21
216,Cedar Rapids/Iowa City,-91.5314,41.6648,Pizza,25,Dollar($),No,No,2,4.3,485
1,New Delhi,77.29558725,28.60682357,South Indian,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2328365,28.5564122,"European, Sushi, Italian",2700,Indian Rupees(Rs.),Yes,No,4,3,9
1,New Delhi,77.2436136,28.6450853,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3624558,28.612791,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",500,Indian Rupees(Rs.),No,No,2,2.4,77
1,New Delhi,77.2159503,28.5495159,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),Yes,Yes,2,2.6,274
1,New Delhi,77.1953759,28.67940137,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.4,36
1,New Delhi,77.20963016,28.50644908,North Indian,400,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.3103529,28.6580412,"North Indian, Mughlai",300,Indian Rupees(Rs.),No,No,1,3.4,19
1,New Delhi,77.1468835,28.6567624,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,2,3.3,79
1,New Delhi,77.2446488,28.5562573,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.24925745,28.54313277,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,2,2.7,52
1,New Delhi,77.1028818,28.6494365,Chinese,350,Indian Rupees(Rs.),No,Yes,1,3.1,37
1,New Delhi,77.191948,28.572764,North Indian,200,Indian Rupees(Rs.),No,No,1,2.8,8
1,Noida,77.370496,28.6181335,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,1,0,1
14,Hepburn Springs,144.1387014,-37.3123267,"Cafe, Coffee and Tea, Modern Australian",20,Dollar($),No,No,2,3.8,192
1,Ranchi,85.325055,23.359407,"Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,3,3.7,116
216,Columbus,-84.938698,32.560905,"Asian, Chinese",10,Dollar($),No,No,1,4.2,355
1,New Delhi,0,0,North Indian,650,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.2282559,28.5750687,North Indian,200,Indian Rupees(Rs.),No,No,1,0,2
1,Bhubaneshwar,85.82599327,20.35343289,"Cafe, Chinese, Fast Food, Seafood",450,Indian Rupees(Rs.),No,No,1,3.8,253
1,New Delhi,77.1085776,28.6700821,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,2.5,78
1,New Delhi,77.3057921,28.5923035,North Indian,100,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.1034131,28.6481247,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.251157,28.5441688,"Mithai, Street Food",250,Indian Rupees(Rs.),No,No,1,2.9,11
1,New Delhi,77.0998064,28.6448699,Fast Food,250,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2063347,28.5335269,"Cafe, Italian, Mexican, Salad, Desserts",850,Indian Rupees(Rs.),Yes,Yes,2,3.4,155
1,New Delhi,77.1402024,28.7132876,Fast Food,200,Indian Rupees(Rs.),No,No,1,0,1
